id,date,kind,amount_cents,merchant,category,account_id,city,method,recurring,description
TX-002532,2024-07-30,expense,1220,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-002533,2024-07-30,expense,2951,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-002534,2024-07-30,expense,3680,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-002535,2024-07-31,expense,3303,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-002536,2024-07-31,expense,5904,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-002537,2024-07-31,expense,1667,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-002538,2024-07-31,expense,1303,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-002539,2024-07-31,expense,5392,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-002540,2024-07-31,expense,4118,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-002541,2024-07-31,expense,1860,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-002542,2024-07-31,expense,5363,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-002543,2024-07-31,expense,5372,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-002544,2024-07-31,expense,4717,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-002545,2024-07-31,expense,4291,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-002546,2024-07-31,expense,8392,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-002547,2024-07-31,expense,2794,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-002551,2024-08-01,expense,820000,Residencial Encino,Vivienda,checking,Monterrey,SPEI,1,Vivienda · Residencial Encino
TX-002562,2024-08-01,expense,753,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-002563,2024-08-01,expense,4541,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-002564,2024-08-01,expense,4151,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-002565,2024-08-01,expense,3852,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-002566,2024-08-01,expense,6948,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-002567,2024-08-01,expense,1660,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-002568,2024-08-01,expense,4023,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-002569,2024-08-01,expense,4442,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-002570,2024-08-01,expense,1209,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-002571,2024-08-01,expense,4788,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-002572,2024-08-01,expense,2733,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-002573,2024-08-02,expense,3288,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-002574,2024-08-02,expense,7312,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-002575,2024-08-02,expense,3296,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-002576,2024-08-02,expense,6716,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-002577,2024-08-02,expense,3312,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-002578,2024-08-02,expense,1514,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-002579,2024-08-02,expense,2202,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-002580,2024-08-02,expense,2529,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-002581,2024-08-02,expense,2454,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-002582,2024-08-02,expense,1397,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-002583,2024-08-03,expense,739,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-002584,2024-08-03,expense,3533,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-002585,2024-08-03,expense,1974,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-002586,2024-08-03,expense,2734,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-002587,2024-08-03,expense,1224,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-002588,2024-08-03,expense,5055,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-002589,2024-08-03,expense,1246,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-002590,2024-08-03,expense,3530,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-002591,2024-08-03,expense,2516,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-002592,2024-08-03,expense,5303,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-002552,2024-08-04,expense,54900,Internet Hogar,Servicios,checking,Monterrey,SPEI,1,Servicios · Internet Hogar
TX-002593,2024-08-04,expense,3604,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-002594,2024-08-04,expense,1021,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-002595,2024-08-04,expense,1425,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-002596,2024-08-04,expense,3492,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-002597,2024-08-04,expense,2492,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-002598,2024-08-04,expense,5154,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-002599,2024-08-04,expense,689,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-002600,2024-08-04,expense,7326,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-002601,2024-08-04,expense,1521,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-002602,2024-08-04,expense,779,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-002603,2024-08-04,expense,1589,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-002604,2024-08-04,expense,1718,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-002560,2024-08-05,expense,210000,Crédito Personal · cuota,Créditos,checking,Monterrey,SPEI,1,Créditos · Crédito Personal · cuota
TX-002605,2024-08-05,expense,1680,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-002606,2024-08-05,expense,1697,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-002607,2024-08-05,expense,3295,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-002608,2024-08-05,expense,5421,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-002609,2024-08-05,expense,4925,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-002610,2024-08-05,expense,3096,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-002611,2024-08-05,expense,2599,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-002612,2024-08-05,expense,5259,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-002613,2024-08-05,expense,2365,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-002614,2024-08-05,expense,2015,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-002615,2024-08-05,expense,3902,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-002616,2024-08-05,expense,2612,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-002617,2024-08-06,expense,3794,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-002618,2024-08-06,expense,2931,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-002619,2024-08-06,expense,3686,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-002620,2024-08-06,expense,368,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-002621,2024-08-06,expense,889,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-002622,2024-08-06,expense,2448,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-002623,2024-08-06,expense,4263,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-002624,2024-08-06,expense,4089,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-002625,2024-08-06,expense,664,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-002626,2024-08-06,expense,5085,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-002553,2024-08-07,expense,45900,Energía del Norte,Servicios,checking,Monterrey,SPEI,1,Servicios · Energía del Norte
TX-002627,2024-08-07,expense,2524,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-002628,2024-08-07,expense,3213,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-002629,2024-08-07,expense,820,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-002630,2024-08-07,expense,2149,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-002631,2024-08-07,expense,4295,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-002632,2024-08-07,expense,3244,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-002633,2024-08-07,expense,2440,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-002634,2024-08-07,expense,679,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-002635,2024-08-07,expense,3213,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-002636,2024-08-07,expense,6108,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-002554,2024-08-08,expense,21000,Agua y Drenaje,Servicios,checking,Monterrey,SPEI,1,Servicios · Agua y Drenaje
TX-002637,2024-08-08,expense,1181,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-002638,2024-08-08,expense,5226,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-002639,2024-08-08,expense,1915,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-002640,2024-08-08,expense,3464,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-002641,2024-08-08,expense,6544,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-002642,2024-08-08,expense,6455,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-002643,2024-08-08,expense,877,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-002644,2024-08-08,expense,7308,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-002645,2024-08-08,expense,2335,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-002646,2024-08-08,expense,1495,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-002647,2024-08-08,expense,3562,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-002648,2024-08-09,expense,1706,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-002649,2024-08-09,expense,2266,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-002650,2024-08-09,expense,3852,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-002651,2024-08-09,expense,5484,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-002652,2024-08-09,expense,4757,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-002653,2024-08-09,expense,4257,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-002654,2024-08-09,expense,5271,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-002655,2024-08-09,expense,3510,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-002656,2024-08-09,expense,3799,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-002657,2024-08-09,expense,2410,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-002658,2024-08-09,expense,2957,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-002555,2024-08-10,expense,39900,Telefonía Móvil,Servicios,checking,Monterrey,SPEI,1,Servicios · Telefonía Móvil
TX-002659,2024-08-10,expense,4704,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-002660,2024-08-10,expense,2917,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-002661,2024-08-10,expense,6531,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-002662,2024-08-10,expense,3559,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-002663,2024-08-10,expense,4087,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-002664,2024-08-10,expense,4533,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-002665,2024-08-10,expense,2805,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-002666,2024-08-10,expense,824,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-002667,2024-08-10,expense,3519,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-002668,2024-08-10,expense,776,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-002669,2024-08-10,expense,1871,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-002670,2024-08-11,expense,8986,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-002671,2024-08-11,expense,5940,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-002672,2024-08-11,expense,2359,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-002673,2024-08-11,expense,4810,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-002674,2024-08-11,expense,5007,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-002675,2024-08-11,expense,7191,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-002676,2024-08-11,expense,5166,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-002677,2024-08-11,expense,717,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-002678,2024-08-11,expense,898,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-002679,2024-08-11,expense,3578,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
